Fecha     ,Hora    ,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [�C],D.Viento [Med] [�],P.Rocio [Med] [�C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
11/26/2014,7:00:00 ,12.75            ,38.73             ,0                ,27.4               ,12.1              ,0.43              ,0               ,                      ,
11/26/2014,8:00:00 ,12.72            ,38.77             ,0                ,27.07              ,11.82             ,0.43              ,0               ,                      ,
11/26/2014,9:00:00 ,12.69            ,37.61             ,0                ,27.06              ,11.35             ,0.3               ,0               ,                      ,
11/26/2014,10:00:00,12.66            ,38.61             ,0                ,26.44              ,11.19             ,0.35              ,0               ,                      ,
11/26/2014,11:00:00,12.64            ,38.53             ,0                ,26.35              ,11.07             ,-0.22             ,0               ,                      ,
11/27/2014,12:00:00,12.62            ,38.12             ,0                ,26.28              ,10.86             ,-0.16             ,0               ,                      ,
11/27/2014,1:00:00 ,12.61            ,38.3              ,0                ,26.18              ,10.83             ,-151.17           ,0               ,                      ,
11/27/2014,2:00:00 ,12.58            ,41.41             ,0                ,25.15              ,11.08             ,0.45              ,0               ,                      ,
11/27/2014,3:00:00 ,12.56            ,39.72             ,0                ,25.61              ,10.86             ,0.31              ,0               ,                      ,
11/27/2014,4:00:00 ,12.54            ,41.75             ,0                ,25.07              ,11.11             ,0.22              ,0               ,                      ,
11/27/2014,5:00:00 ,12.52            ,44.02             ,0                ,24.55              ,11.38             ,0.19              ,0               ,                      ,
11/27/2014,6:00:00 ,12.5             ,51.35             ,0                ,23.08              ,12.42             ,-0.12             ,0.05            ,                      ,
11/27/2014,7:00:00 ,12.47            ,51.95             ,0                ,23.21              ,12.71             ,0.28              ,34.88           ,                      ,
11/27/2014,8:00:00 ,13.13            ,52.75             ,0                ,24.1               ,13.78             ,-0.06             ,148.04          ,                      ,
11/27/2014,9:00:00 ,13.57            ,39.93             ,0                ,27.21              ,12.35             ,0.36              ,431.16          ,                      ,
11/27/2014,10:00:00,13.65            ,36.05             ,0                ,29.19              ,12.6              ,0.14              ,690.54          ,                      ,
11/27/2014,11:00:00,13.66            ,34                ,0                ,30.5               ,12.87             ,0.39              ,800.37          ,                      ,
11/27/2014,12:00:00,13.66            ,34.25             ,0                ,30.76              ,13.21             ,0.78              ,807.12          ,                      ,
11/27/2014,1:00:00 ,13.67            ,32.58             ,0                ,31.33              ,12.95             ,0.3               ,819.62          ,                      ,
11/27/2014,2:00:00 ,13.67            ,32.61             ,0                ,31.55              ,13.17             ,0.41              ,737.73          ,                      ,
11/27/2014,3:00:00 ,13.67            ,32.03             ,0                ,31.68              ,13.01             ,0.71              ,573.17          ,                      ,
11/27/2014,4:00:00 ,13.67            ,32.35             ,0                ,30.76              ,12.35             ,1.13              ,368.43          ,                      ,
11/27/2014,5:00:00 ,13.65            ,34.87             ,0                ,28.79              ,11.74             ,0.73              ,138.1           ,                      ,
11/27/2014,6:00:00 ,12.77            ,38.44             ,0                ,26.57              ,11.24             ,0.73              ,6.18            ,                      ,
